sex_female,sex_male,embarked_C,embarked_Q,embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,pclass,age,sibsp,parch,fare,FamilySize,IsAlone,HasCabin
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,3.2931,-0.4789,-0.4554,0.3087,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,-0.1313,-0.4789,-0.4554,-0.0631,-0.5592,0.8217,1.8141
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-2.3014,1.3478,0.7278,-0.2831,1.2858,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.3532,-2.2814,0.4344,1.9110,0.1536,1.2858,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,-0.1313,-0.4789,-0.4554,-0.1404,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-2.1222,2.2611,0.7278,-0.2475,1.9007,-1.2170,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,2.7357,0.4344,-0.4554,0.8124,0.0558,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.6091,-0.4789,-0.4554,-0.4544,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.3532,-1.8036,-0.4789,1.9110,-0.1463,0.6708,-1.2170,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.0516,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5184,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,3.6913,0.4344,-0.4554,0.8828,0.0558,-1.2170,1.8141
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,-1.0073,0.4344,-0.4554,0.4553,0.0558,-1.2170,1.8141
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.0280,-0.4789,-0.4554,-0.5185,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-1.1665,0.4344,0.7278,-0.5184,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.3864,-0.4789,-0.4554,-0.5067,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,1.3818,-0.4789,-0.4554,-0.1592,-0.5592,0.8217,1.8141
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.1313,-0.4789,-0.4554,-0.3655,-0.5592,0.8217,1.8141
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,-0.5294,-0.4789,0.7278,0.5797,0.0558,-1.2170,1.8141
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.3702,-0.4789,-0.4554,-0.5084,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,-1.0869,0.4344,0.7278,-0.4932,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5082,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.8480,-0.4789,-0.4554,-0.6598,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.7448,-0.4789,-0.4554,-0.5048,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.4100,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.1313,-0.4789,-0.4554,-0.4503,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,0.9837,-0.4789,-0.4554,0.1716,-0.5592,0.8217,1.8141
1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5076,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.4498,-0.4789,-0.4554,-0.4740,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,1.8597,1.3478,-0.4554,0.3473,0.6708,-1.2170,1.8141
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.3532,2.1782,-0.4789,-0.4554,-0.4182,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.7683,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,-0.9276,0.4344,-0.4554,0.5140,0.0558,-1.2170,1.8141
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.3532,-0.7683,1.3478,0.7278,-0.2099,1.2858,-1.2170,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,-0.8480,0.4344,-0.4554,1.1221,0.0558,-1.2170,1.8141
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-1.5422,0.4262,-0.4789,-0.4554,9.3635,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5082,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,0.7448,-0.4789,5.4606,-0.0900,2.5157,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-1.0869,-0.4789,-0.4554,-0.1512,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.3532,0.0280,-0.4789,-0.4554,-0.4055,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,0.4344,-0.4554,-0.3770,0.0558,-1.2170,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,1.9393,0.4344,-0.4554,0.5023,0.0558,-1.2170,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5184,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,1.4615,-0.4789,-0.4554,-0.4055,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-1.0869,-0.4789,-0.4554,-0.4795,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1.5422,0.8244,-0.4789,-0.4554,-0.1175,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,0.7448,0.4344,5.4606,-0.0480,3.1307,-1.2170,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,-0.1313,0.4344,-0.4554,0.9478,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,2.1782,0.4344,0.7278,2.5657,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,0.5058,-0.4789,-0.4554,-0.1455,-0.5592,0.8217,1.8141
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,0.4344,0.7278,-0.2224,0.6708,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,1.0633,0.4344,0.7278,-0.1463,0.6708,-1.2170,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.3532,-0.3702,-0.4789,0.7278,-0.1512,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.5294,-0.4789,-0.4554,-0.4793,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,0.3466,0.4344,-0.4554,-0.1512,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.4498,1.3478,-0.4554,0.7781,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.6091,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-1.5422,2.2579,-0.4789,-0.4554,2.2067,-0.5592,0.8217,1.8141
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,1.6208,0.4344,0.7278,3.4780,0.6708,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.8480,-0.4789,-0.4554,-0.5077,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,1.0633,-0.4789,0.7278,-0.2490,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.8358,-2.1222,3.1744,1.9110,-0.0458,3.1307,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-1.0073,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.3466,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5057,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,-0.1313,-0.4789,-0.4554,0.0347,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.5294,-0.4789,-0.4554,-0.4055,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,1.7004,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.3532,-0.1313,-0.4789,-0.4554,-0.0142,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,1.7800,-0.4789,-0.4554,-0.4055,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,0.3466,0.4344,-0.4554,-0.1512,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,2.0588,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,0.2271,0.4344,-0.4554,-0.0715,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5219,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,-0.6091,0.4344,-0.4554,0.6431,0.0558,-1.2170,1.8141
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,-0.6091,0.4344,-0.4554,-0.3879,0.0558,-1.2170,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.3532,-1.2462,0.4344,-0.4554,-0.0715,0.0558,-1.2170,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-1.5422,0.1077,-0.4789,-0.4554,1.9716,-0.5592,0.8217,1.8141
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.3532,0.5058,-0.4789,3.0942,0.1032,1.2858,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.5058,0.4344,-0.4554,-0.3556,0.0558,-1.2170,-0.5512
1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,0.4344,-0.4554,-0.3566,0.0558,-1.2170,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.3532,-1.7240,0.4344,0.7278,-0.1512,0.6708,-1.2170,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-2.0425,-0.4789,1.9110,-0.2289,0.6708,-1.2170,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-1.1665,-0.4789,-0.4554,-0.5185,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.3532,-0.6091,0.4344,0.7278,-0.0925,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,0.9837,-0.4789,-0.4554,-0.1404,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.3702,-0.4789,-0.4554,-0.5180,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.5294,-0.4789,-0.4554,-0.4904,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.7683,-0.4789,-0.4554,-0.4793,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.2109,0.4344,-0.4554,-0.3770,0.0558,-1.2170,-0.5512
1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5088,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,3.2135,-0.4789,-0.4554,-0.4544,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.7285,-0.4789,-0.4554,-0.5180,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.8358,-1.6444,0.4344,0.7278,-0.3488,0.6708,-1.2170,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.0280,-0.4789,-0.4554,-0.5184,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-1.0073,3.1744,1.9110,-0.5048,3.1307,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.3644,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.1313,-0.4789,-0.4554,-0.4055,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.6887,-0.4789,-0.4554,-0.5068,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.8358,-2.2814,0.4344,1.9110,-0.2573,1.2858,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,0.0280,-0.4789,-0.4554,-0.1512,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,1.2226,-0.4789,-0.4554,-0.1404,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,-0.8480,0.4344,0.7278,-0.3519,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.8358,-1.7240,3.1744,0.7278,-0.0900,2.5157,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.0280,-0.4789,-0.4554,-0.5180,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.0678,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.3532,-2.2950,-0.4789,1.9110,-0.0925,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.0516,-0.4789,-0.4554,-0.5058,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,0.5058,-0.4789,0.7278,9.3635,0.0558,-1.2170,1.8141
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5185,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,-0.0516,-0.4789,1.9110,-0.3616,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.6091,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,0.0280,-0.4789,-0.4554,-0.4055,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.2905,-0.4789,-0.4554,-0.4055,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
