sex_female,sex_male,embarked_C,embarked_Q,embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,pclass,age,sibsp,parch,fare,FamilySize,IsAlone,HasCabin
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.1313,-0.4789,-0.4554,-0.1512,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.3702,-0.4789,-0.4554,-0.4055,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.4498,-0.4789,-0.4554,-0.5201,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-1.5422,0.0280,-0.4789,-0.4554,1.4223,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5057,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-2.3014,1.3478,0.7278,-0.2831,1.2858,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.2669,-0.4789,-0.4554,-0.4905,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.2905,0.4344,-0.4554,-0.3770,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.8358,-2.0425,3.1744,0.7278,-0.0900,2.5157,-1.2170,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.7683,-0.4789,-0.4554,-0.3886,-0.5592,0.8217,1.8141
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,0.0280,0.4344,0.7278,-0.1874,0.6708,-1.2170,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.3532,-0.9276,-0.4789,0.7278,-0.2099,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.1873,-0.4789,-0.4554,-0.5062,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1.5422,0.1873,-0.4789,-0.4554,-0.0631,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,0.1077,-0.4789,-0.4554,0.3281,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.3702,-0.4789,-0.4554,-0.6598,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.9837,-0.4789,0.7278,-0.4954,0.0558,-1.2170,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,0.0280,-0.4789,-0.4554,-0.1169,-0.5592,0.8217,1.8141
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5184,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.2507,-0.4789,-0.4554,-0.5185,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.9040,-0.4789,-0.4554,-0.5062,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5229,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.1873,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-2.2814,-0.4789,1.9110,-0.3519,0.6708,-1.2170,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,0.4344,0.7278,-0.3616,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.8878,-0.4789,-0.4554,-0.4055,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.7683,-0.4789,-0.4554,-0.5048,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.4498,-0.4789,-0.4554,-0.4867,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,1.7800,-0.4789,-0.4554,-0.3957,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.1873,0.4344,-0.4554,-0.3497,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.6887,-0.4789,-0.4554,-0.5180,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.1313,-0.4789,-0.4554,-0.6598,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,1.3022,-0.4789,-0.4554,0.8122,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,2.5764,-0.4789,-0.4554,-0.1404,-0.5592,0.8217,1.8141
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,0.2669,0.4344,-0.4554,0.3790,0.0558,-1.2170,1.8141
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.3532,-0.6091,0.4344,1.9110,0.1536,1.2858,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.9276,-0.4789,-0.4554,-0.4974,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.1077,-0.4789,-0.4554,-0.5077,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,-0.5294,0.4344,-0.4554,0.9497,0.0558,-1.2170,1.8141
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5184,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.1313,-0.4789,-0.4554,-0.6598,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,0.6651,0.4344,-0.4554,1.1009,0.0558,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-1.0869,-0.4789,-0.4554,-0.4740,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,0.5058,0.4344,1.9110,-0.1169,1.2858,-1.2170,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.6091,-0.4789,-0.4554,-0.5180,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5185,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,6.8278,1.9110,0.7009,5.5906,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5180,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.6091,-0.4789,-0.4554,-0.4838,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,1.7004,-0.4789,0.7278,0.1110,0.0558,-1.2170,1.8141
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1.5422,-0.1313,-0.4789,-0.4554,0.1149,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.4498,-0.4789,-0.4554,-0.5121,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.6651,-0.4789,-0.4554,-0.5219,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.1077,-0.4789,-0.4554,-0.5082,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,-0.1313,-0.4789,1.9110,-0.3616,0.6708,-1.2170,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,1.7004,-0.4789,0.7278,0.5410,0.0558,-1.2170,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-1.5422,-0.5294,0.4344,-0.4554,1.5563,0.0558,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.3702,0.4344,-0.4554,-0.5077,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.8244,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.8244,0.4344,5.4606,-0.0458,3.1307,-1.2170,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.3532,0.4262,-0.4789,-0.4554,-0.2490,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.9276,-0.4789,-0.4554,-0.5132,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-1.5422,0.8244,-0.4789,-0.4554,2.3425,-0.5592,0.8217,1.8141
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,0.5058,-0.4789,-0.4554,0.8122,-0.5592,0.8217,1.8141
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-1.5422,-0.4498,-0.4789,-0.4554,0.6960,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,1.2226,-0.4789,-0.4554,0.0347,-0.5592,0.8217,1.8141
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.9276,1.3478,-0.4554,-0.3077,0.6708,-1.2170,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.7683,-0.4789,-0.4554,-0.5062,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-1.5422,0.0280,-0.4789,-0.4554,1.1694,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,0.1873,-0.4789,-0.4554,-0.4544,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-2.2018,0.4344,0.7278,-0.2644,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.1873,-0.4789,-0.4554,0.4455,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,1.4615,0.4344,3.0942,4.4733,1.9007,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.4740,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5085,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.7448,0.4344,5.4606,-0.0480,3.1307,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.8480,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-1.0869,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.3532,-0.6887,-0.4789,-0.4554,-0.4544,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1.5422,2.0986,-0.4789,-0.4554,0.0347,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.1313,-0.4789,-0.4554,-0.6598,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.4498,-0.4789,-0.4554,-0.4774,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,0.7448,-0.4789,-0.4554,-0.0788,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.1873,-0.4789,-0.4554,-0.5115,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.2109,0.4344,-0.4554,-0.5048,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.2905,0.4344,1.9110,-0.2573,1.2858,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-1.2462,3.1744,0.7278,0.1166,2.5157,-1.2170,-0.5512
1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5082,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-1.5422,-0.6887,-0.4789,-0.4554,-0.1404,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.5294,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5085,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.4740,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-1.5422,-1.4851,0.4344,1.9110,1.6879,1.2858,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.3466,0.4344,0.7278,-0.3781,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.0280,0.4344,-0.4554,-0.3448,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,6.8278,1.9110,0.7009,5.5906,-1.2170,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,2.4968,-0.4789,-0.4554,-0.4182,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5184,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.3532,1.2226,-0.4789,-0.4554,-0.3957,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,-0.4498,-0.4789,1.9110,-0.3331,0.6708,-1.2170,1.8141
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,-0.2905,0.4344,-0.4554,-0.3448,0.0558,-1.2170,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.1313,-0.4789,-0.4554,-0.3550,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.6887,1.3478,-0.4554,-0.1874,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-1.0869,-0.4789,-0.4554,-0.5077,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.6091,-0.4789,-0.4554,-0.5077,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.3532,1.9393,0.4344,-0.4554,-0.1512,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.5294,0.4344,-0.4554,-0.3879,0.0558,-1.2170,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,0.4344,1.9110,-0.2010,1.2858,-1.2170,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,0.4344,-0.4554,-0.5082,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1.5422,1.1429,1.3478,-0.4554,1.1009,0.6708,-1.2170,1.8141
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,2.0189,1.3478,-0.4554,-0.1570,0.6708,-1.2170,1.8141
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-1.5422,-0.6887,-0.4789,-0.4554,0.8654,-0.5592,0.8217,1.8141
0.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.3532,-2.2814,-0.4789,1.9110,0.0641,0.6708,-1.2170,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5082,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,1.4615,0.4344,-0.4554,0.8413,0.0558,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,-0.1313,-0.4789,-0.4554,0.0249,-0.5592,0.8217,1.8141
0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.7683,-0.4789,-0.4554,-0.5185,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,0.2669,-0.4789,-0.4554,-0.4197,-0.5592,0.8217,-0.5512
1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,-0.3702,0.4344,-0.4554,0.4248,0.0558,-1.2170,1.8141
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5077,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.0280,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.3532,-0.1313,-0.4789,-0.4554,-0.4055,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.2905,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5121,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,2.7357,0.4344,0.7278,-0.1404,0.6708,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,2.0189,0.4344,0.7278,1.1694,0.6708,-1.2170,1.8141
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5082,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.8358,-0.2109,-0.4789,0.7278,-0.4158,0.0558,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.3702,-0.4789,-0.4554,-0.4740,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-1.5422,0.4262,0.4344,-0.4554,0.3790,0.0558,-1.2170,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,-0.5294,-0.4789,-0.4554,-0.4055,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.5422,0.8244,-0.4789,-0.4554,-0.6598,-0.5592,0.8217,1.8141
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.4498,-0.4789,-0.4554,-0.5023,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.3532,0.6651,0.4344,-0.4554,-0.2490,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5180,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.6091,-0.4789,-0.4554,-0.4674,-0.5592,0.8217,-0.5512
0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,-0.1313,0.4344,-0.4554,-0.3566,0.0558,-1.2170,-0.5512
0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.8358,0.4262,-0.4789,-0.4554,-0.5054,-0.5592,0.8217,-0.5512
1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.8358,-0.1313,-0.4789,-0.4554,-0.5082,-0.5592,0.8217,-0.5512
0.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.8358,-1.4054,0.4344,-0.4554,-0.4399,0.0558,-1.2170,-0.5512
